tweet,label
@erickraus aren't you the #powershell guy? ,0
@AmeriNZ hehe.  Do we need enough religiosity chat? ,0
Super excited for brownies after school ,0
Early morning at the Bookslog. Khan last night with @gbwilliams was awesome. Looking forward to Sonrisa and Field coming home tomorrow! ,0
sooo excited its friday and a long weekend  yes sir spending time with my mini.,0
I Changed My Name..! Im So Happy..! So.. This Is Quite A Boring science Lesson.. Aimee 4 Naoise I Dont Know Naoise But Who Cares anyway. ,0
Very beautiful day..time to get pretty. Thank you God ,0
Good morning sunshine! ,0
@nolimitshost Hi! Just sent a ticket ,0
@shepery ???? ,0
@bryaaa ha he sure is ,0
I juss wanna say thank you to allll my followers ,0
@madilewison haha what? My twitter? ,0
"@lillyella Or.. For future reference, I like my gratitude laid on a little thicker too ",0
rain. thunder. ok... earth needed it ,0
@pebbles1066 I wish I could take credit for that but I'm paraphrasing my little cousin. She's brilliant  ,0
"@dsedey That happened to me, too, last autumn! And they haven't come back...need to get smaller clothes ",0
@Basilakis analytical bookmarking in delicious and then search in your bookmarks ,0
"@aannnii yeah... &gt;.&lt;  I hate economics! what do you have? Norwegian, and the second language? we should meet up some day ",0
@yellowdream ??????? ?????? - ??? ?? ? ???. ????? ???????? ?? ????? - ?????-?? ?? ????. ??? ? ???? ?????? - ???????. ,0
didn't sleep at all last night... nerves and excitement i s0e. can't wait for this to be begin... 2 hours till we leave ,0
@taylormcfly lol. same. + you could get more followers  &amp; meet cool people lol (Y),0
@thompabompa great! GRATTIS IGEN!!! ,0
I'm beginning to think warm weather and outdoor play with my kids will seriously impact my time surfing the web! ,0
watch this...  http://bit.ly/cZ9k7  ok now. who wants to make out? ,0
@ckras I've had worse nicknames... I can live with this one. ,0
@gooster DETAILS PLEASE ,0
@kaanerturk excellent!  hope it goes well.  i'm sure @pudra will keep you on the right track ,0
"Ooh, I don't have to!  The bobbin thread was just caught!  YAY  ",0
"@theladywrites Hey there, Catrina! Happy Friday. ",0
"@knvet So far, Sam likes the special kidney food, which is good. ",0
"@bdemel Gl�ckw�nsche! I would have said TXL earlier, but I didn't know if you were going into Tegel or Schonefeld. With LH, Tegel = duh. ",0
"@laylakayleigh naughtiness  NAUGHTINESS!!! I'm going to............huh...I gotta clean up, clear the yeard......hopefully paint",0
learning how to use Twitterrr ,0
@HazalSelena yes O_o HAHA  I hope you'll like the intro  and don't you dare leave me again ;) or I'll kick your ass  lmao,0
"@arku you�re welcome, good luck in in the Frisbee Tournament! ",0
@MultiAxisMatt Thanks for the #FF love ,0
"@morganpressel Running is good, It relieves tention ",0
watching Transporter 3 on DVD! ,0
"beautiful mornings, on the other hand... ",0
"@JohnLloydTaylor  I hope you loved argentina, the show was awesome?!  come here again please! ",0
@MichellePen @piginthepoke @musosdan @daisiesinludlow aaaw! Thanks guys! You've turned my rubbish friday into a good one! ,0
"@chrisrikli I like how that plate competition got 0ted on digg, and they were telling people to vote for the worst one... ",0
@jackin1 @WomenCan @Doc_Remy @DWiley224 @TheBetterSexDoc #followfriday @JoanneDuran @gjarnling @BrokePimpStyles awesome peoples! ,0
@KSBong - long time no tweet !!!  ...... still copping shit from ur do good-er fans ;) ..,0
@crysturner That will be my last day of work.  I leave for Wenzhou during the last week of June ,0
@donnyepstein Toronto gate? we would all be sooooo happy ,0
"@GenevaMWilgus Doing fine. Lots of crazy stuff is happening. Oh, I got accepted to Utah Screenwriters Program (kinda cool) ",0
On the way to new orleans! I love going back home ,0
up @ 6:30 dirtaaayy wait.. does that rhyme? @Supernes510 YAYYYBABBYY how many mths we gotta waaait? pop the suckerr outt! ,0
@Agent_M thanks! There was definitely a Robert Smith influence there ,0
@BrightonArgusJo thanks for the offer jo  likely i'll be moving out of area in the very near future....,0
singing loud; I don't care if you can here me ,0
Amazing how easy the Mac-Wii-internet connection is. ,0
Good Morning folks have a blessed day ,0
Good Morning! Getting ready for the &quot;Question of the Day&quot; at 9am (PST) then I'm going back to sleep ,0
now finishing up the float with sheryl!!  hahah weeee,0
Going to field day today!  Yay for low-key friday's before a three day weekend. ,0
"@Pepijn_L no. wise, that. ",0
I think im gunna die lol  @agentmuffin says hi ,0
@lostheline pronto. ,0
DH brought me home a Mocha this morning.....he loves me.  ,0
off to the welder. i love when i get to leave work..even if its work related ,0
@tiffanyrfox You can borrow one of ours if you like. But you'll have to go to the attic to get it yourself. ,0
"&quot;the town without a toothache&quot; - small and insignificant on the map, but it's mine. ",0
so no one will join me on #favLP avatar?  i'm in &quot;exile&quot; on Twitter? ,0
@Paulidwgirl good idea! I think I&quot;ll start searchin' for those banks too ,0
"@carolinechamber Oh I think I'd still go paddling, used to swim in the sea all the time as a teenager, not died yet... ",0
&quot;Jon &amp; Kate Plus 8&quot; marathon commencing... ,0
hoping to find soon a good work...need money to LA ,0
#votemcfly at musiqtone.com - make them stay at number one ,0
"@linkkhi my last &quot;wheelie&quot; ended up breaking my left front fork on the landing, so ... no thanks ",0
@stephanie_bosco Yes - definitely ,0
@smallbiztwit Thanks for the #FF love ,0
"@xXxmkaiixXx LOL I was, we passed mrs levy like 5 seconds before and it scared me. And ooh alright then ",0
"TTMD today!! Haircut, lunch w Dad, down to MD w the girls  ",0
@SweetTenacity hey I am @gritsgal not girl!!! ,0
Good morning! So glad it's a long weekend ,0
Home from the capout in Alyssas backyard ;] So much fun ,0
doin skool with the bestie. only for 2 hours today cuz its friday yay ,0
Excited for the long weekend ,0
"@TradeSecretLaw Scott, graduation congratulations to you and your daughter---you have to love the academic scholarship! ",0
@PhillyD oh dont you love stuff like that  u and ur gf have a safe trip and lots of fun!! Beware of dogs and cops! Lol,0
@kaycee_morrow hey girl! Looking forward to seeing ya I'm practicing getting up early ,0
"@TiaMowry  CW sux for dropping the show. Thanks God for those 3 years, He will provide for you ",0
"Just ordered robslegtenhorst.com, thanks @donotfold ",0
#firstrecord First single i bought was Spice Girls 2 become 1 !! First album i think was Now 35; but with own money was Hanson ,0
"@Nordalia I do a fair bit of work with PHP, JS and HTML/CSS as well. ",0
I get my phoneberry back.... ,0
worked it out again this morning! feelin it but feelin good! can't wait to see katie &amp; nick today!! ,0
"Taking the day off, and up at 6am to make sure I relish every second of it ",0
"@saraebest it's a secret right now, I'll be dropping hints soon!! ",0
kick back//my place//1pm//maybe even earlier//be there ,0
...digging Rihanna Videos this morning ...****  ,0
"Did I really just walk into  a glass door again! Once then ok, but twice well that's just plain stupid! ",0
"@KendallCoach integrity is a great addition! thanks, Kendall  ?",0
had a long day. Chill-out time. Dvd+snacks. ,0
@LibertarianMike Thanks for the #FollowFriday ,0
Google page seems to be unstable. I've to use yahoo to search. Memories from old times ,0
Happy Friday!  I thought it would never get here... ,0
@xoxotatiana we will travel together somewhere soon ,0
thanks for the shout out!  @TJAbif #followfriday follow Friday,0
"hush hush hush by pcd, that's cool ",0
"@camcol94 YES mine too   such a good message! It was my favourite song when i was little, it was like all i listened to ",0
"@johnhaydon for higher ranking on LinkedIn you need to add key words in headline, current past work exp., and summary ",0
"@Nicole_Odell So true. If you twitter with people you know IRL, there's nothing left to talk about when you see each other. ",0
"I finished writing my blog late last night. I need to read over it and then I'll 0t it to my blog.  Title: Charm, But Not Charming.",0
"@justagurl09 Good Morning, and Thank you for the #FollowFriday I hope you have a wonderful day ",0
i love my stereo. annoying our neighbor with loud non-turkish music makes me happy. ,0
"is Still sick, But being a True TMobile Team Player n Returned to work!! ",0
"I wish I was at Star Wars Weekends, but I'll have to contain myself for 2 weeks. May 29th - Birthday. June 6 - Hollywood Studios! ",0
@DuaneJackson You'd have to call her Sienna-Mae Kashflow Yeti Jackson to get PR out of it ,0
Is going to red robin with the girls! Half day ,0
wants to buy Lady Gaga's CD. ,0
"On the way home, just over two hours to go, might hey back for usual work finish time. Bring on the weekend ",0
"I wrote a song, dedicated to my job: &quot;Wack-a-doodles everyone...crazy people...so much fun!&quot;.  Won't you sing along with me? ",0
Is not so keen on green tea after all...nothings beta than that good ol' black tea ,0
"Hands down the sexiest, hottest, Best of the Best artist out the MIA today is @heresMonique managed by the equally Best @ingridmorales. ",0
@crazeegeekchick too funny. Ok you hooked me. ,0
@lidles yeahh  all well mum can explain to all of them why and now she owes me like dubble sleep overss hehe ,0
@linnix it worked out actually. Got my car in and out for free ,0
@DowneyisDOWNEY Yay! But not now of course. ,0
Thank you Bill for the well wishes  Packing was a b*tch and one of the wheels on my trolley fell off but ready to roll!,0
"finished bcking track for song, need a li8l tweaks then ready to be 0ted ",0
Yall she loves me ,0
the vacation is almost over and i'm going to miss all the good moments with my friends and family... ,0
@vickytcobra i hope you feel better  and i would bring you some lemons and honey if i wasnt forever away!,0
@Journeywoman I am just so loving you this morning. You made my day special. Thank you for the #followfriday mention. Hugs to you. ,0
@slbp2008 Your pedantry is impressive ,0
MIGRAINE!!!! But I'm here with bells on!!!   HAPPY FRIDAY!!!,0
@alysiabeard  it was pretty rad you should have one i recommend it.. I spent heaps of money though. So im going to be working hard nex ...,0
Just changed my Twhirl colors to Bordeaux .. Still trying to get used to it. ,0
@LaurenRinaudo is it a diff DJ than the one you had originally talked to? hey we should make those special girls VIP ,0
"@MaraBG Same with me, although I am on a BlackBerry  shall try to kepe an eye out  #followfriday",0
Off to get some work done...Be back later ,0
"An amazing life, an amazing person with a huge heart who probably deserves better followers than me  Please follow @willameda #ff",0
"@crystalthediva Lol, follow me ",0
@mattian Wait for the book/movie deal   ( Or check back copies of The Times!),0
"If you live in the area, I'm giving a FREE Pepperoni Pizza &amp; a dozen of FREE chicken wing dings to our 10,000 th follower!!! ",0
"@KingofShaves sounds awesome, I received by azor wave, the colours look v.cool. Also bought some king of deos to try out. ",0
Rootbeer float day in Calculus on Tuesday ,0
http://twitpic.com/5kbco - Thanks  But I don't do exams 'cos I'm doing fine art.,0
@beckylovesmcfly heeeeeeyyyyyyyyyy twas great ill see you in bout half an hour after i write this cus im coming down to school to see you ,0
@Kattasstic  there ya go!  Down here it would be with grits now LOL!! So not the same as NY ,0
@Mrs__Bush yes we have been married for 10 yrs &amp; we have been thru everything &amp; I just need 2 let go &amp; move on ,0
And Vinnie is home again  I'd like to say a big thankyou to my brother in heaven who gave Vinnie to me in the first place,0
@ariadine hey nice to see u back  miss u much here in Goa.,0
@ShareenaRed so how badly is the Redfm crew terrorizing the Blackboard Restaurant staff? ,0
@MikeBoss I am! What's the next step .... ,0
@Reannimal it is!!  i hope it's good! i used to watch that show w/ my mom. i was so into it! ,0
@flocotorres They are pretty beautiful if I do say so myself! ,0
I guess I'll go ahead and graduate today. ,0
watch a catch donnie (acoustic) - fall out boy is amazinggg!! really love the song ,0
@SofiaMiller  I'm quite fine. And @ work  Planning to get at least 100 more followers today . What's your schedule for today ?,0
Blue man group no Brasil? Eu vou (denovo) ,0
@sarahshah thanks for the 0t today.... one &quot;r&quot; in &quot;nocera&quot; though   How are you?  Still working on my storm spceial... never ending,0
@Dannymcfly you coming fortaleza!!!!!!!!!!!!!!! omg ,0
@dannychoo That's rather impressive. That due to holding breath and steady hand or image stab tech? ,0
had such a good time at the fundraiser last night...I love my job ,0
short workday then the wk end begins  cant wait for cland w/ my D &amp; to see all my peeps there!! gonna be a fun one!,0
@caseyore awwwww gee thanks casey ,0
@CandidK it is great. My inner and outer thighs are screaming any rear is answering right back. ,0
quite amusing getting nicole guessing who i like. ,0
@insanity_rocks hey come move into our office and let's split the cost of an on-site PA  also @KyleSC seems like a cool VA on twitter,0
@brentos one for you mate.... UMID  http://bit.ly/19s1Lc,0
"@Shaun_R and yeah, I am hopefully getting internode's 10gb, 1500kbps, $49.95mo plan soon ",0
@RobertHay Thanks ,0
It should be a rule that you wear a tank top under all V necks! Except JB its hot ,0
@Itsannier Hey! I'm Charlotte. Nice to meet you!  Which friend was following me? ,0
"My hubby is finally home, got an itouch, and an interview next week! God must love me so much ",0
Spiiiiirit of philly ,0
@strangedesign And yes I am getting a bit rusty ,0
@bobbyllew am new to followin you but so far highly impressed  have been enjoying your carpool videos all day . just sayin hi ,0
@sarah_screaming i love duckies  dude i have to sit in this damn doctors lobby for three hours all a lone. Im so bored already.,0
"another hardcore walk with maggie, my LAST day of physical therapy @ 3 , &amp; then hitting the gym afterwards for another good workout. ",0
"@kurreltheraven We are from Vienna, which makes And Yet It Moves an Austrian indie game. Not that it matters but fyi... ",0
@swiftkaratechop LMFAO! your amazinglyawesomenessnessness!  i hate spiders too!,0
@heyvonway LOLLLL! let me come over and clean your room ,0
@G2Trading ty ,0
@adelezev i thought it was redbull?! ,0
@iMBA but still thanku ,0
@ChrisCree I'm just happy to spread it around ,0
Rendering My New Video.. boom boom pow. ,0
You cant have awesoME with out me ,0
i'm leaving from here.....here is weekend!!!!!!! ,0
@theunlibrarian not until he learns to spell  #eg09,0
@I_HATE_CHICKEN  tee hee,0
@Tuffmoney Good morning ,0
@twm_driver Hello over there! *waves*  How's yankee life treating you?,0
@PinkBerryGirl Thanks for the #followfriday shout #BlackBerry ,0
@heroin_e totes = legit way of saying totally  is my playlist name okay? cos i'll compile it nao.,0
Things are finally looking up ,0
"@cazzwright I would value your opinion on their work. No pressure, just for fun  a particular area is handcrafted ceramics",0
In need of alcohol. Lucky it's a bank holiday weekend! Beer O'Clock ,0
@bradgallaway It's changing all those diapers. Probably fogs the brain a bit. Or maybe it's just age. ,0
@prgrmer1 lol it wasnt me tho!! Im super careful wit my iphone!!! ,0
@thebluey Heu bluey... vamos gastar com beer hj?  huhu,0
beach!!! ,0
"doing some wash FOR FREE! maybe a jog, hang on the porch, getting my hair done w Denise at noon. Sigh. so relaxing ",0
"@switchfoot http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D",1
is upset that he can't update his Facebook by texting it... and might cry as a result  School today also. Blah!,1
I hate when I have to call and wake people up ,1
Just going to cry myself to sleep after watching Marley and Me.  ,1
im sad now  Miss.Lilly,1
@iraisavampire bob called me a twit.... ,1
"i want to crawl back into bed. Woke up late, rush to take Ashley to school got ticket. What else is gonna happen today? ",1
Day two of training a tech who doesn't even know ctrl-c.  He's probably not lasting here. ,1
@mrjonathanlee gutted ,1
Why is my computer so damn slow these days?  No fun...,1
I'm really sick and tired of being sick and tired ,1
Feck it- bare feet &amp; flipflops look damn silly with a big winter coat!Dilema- dont wear coat &amp; freeze in playground or wear boots &amp; socks ,1
went home sick. horrible headache.  sleeping soon.,1
Omg I think something is wrong with my baby apple ,1
is having such a depressing day ,1
He is not the kidnapped 2 year old boy after all.. how sad for both families  http://bit.ly/vpO2Z,1
Heart -breaking news- the blitz might not be back up untill wednesday  at least it's coming back though,1
"@switchfoot http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D",1
is upset that he can't update his Facebook by texting it... and might cry as a result  School today also. Blah!,1
@Kenichan I dived many times for the ball. Managed to save 50%  The rest go out of bounds,1
my whole body feels itchy and like its on fire ,1
"@nationwideclass no, it's not behaving at all. i'm mad. why am i here? because I can't see you all over there. ",1
@Kwesidei not the whole crew ,1
Need a hug ,1
"@LOLTrish hey  long time no see! Yes.. Rains a bit ,only a bit  LOL , I'm fine thanks , how's you ?",1
@Tatiana_K nope they didn't have it ,1
@twittera que me muera ? ,1
spring break in plain city... it's snowing ,1
I just re-pierced my ears ,1
@caregiving I couldn't bear to watch it.  And I thought the UA loss was embarrassing . . . . .,1
"@octolinz16 It it counts, idk why I did either. you never talk to me anymore ",1
"@smarrison i would've been the first, but i didn't have a gun.    not really though, zac snyder's just a doucheclown.",1
@iamjazzyfizzle I wish I got to watch it with you!! I miss you and @iamlilnicki  how was the premiere?!,1
Hollis' death scene will hurt me severely to watch on film  wry is directors cut not out now?,1
about to file taxes ,1
@LettyA ahh ive always wanted to see rent  love the soundtrack!!,1
@FakerPattyPattz Oh dear. Were you drinking out of the forgotten table drinks? ,1
@alydesigns i was out most of the day so didn't get much done ,1
"one of my friend called me, and asked to meet with her at Mid Valley today...but i've no time *sigh* ",1
@angry_barista I baked you a cake but I ated it ,1
this week is not going as i had hoped ,1
blagh class at 8 tomorrow ,1
I hate when I have to call and wake people up ,1
Just going to cry myself to sleep after watching Marley and Me.  ,1
im sad now  Miss.Lilly,1
ooooh.... LOL  that leslie.... and ok I won't do it again so leslie won't  get mad again ,1
Meh... Almost Lover is the exception... this track gets me depressed every time. ,1
some1 hacked my account on aim  now i have to make a new one,1
@alielayus I want to go to promote GEAR AND GROOVE but unfornately no ride there  I may b going to the one in Anaheim in May though,1
thought sleeping in was an option tomorrow but realizing that it now is not. evaluations in the morning and work in the afternoon! ,1
@julieebaby awe i love you too!!!! 1 am here  i miss you,1
@HumpNinja I cry my asian eyes to sleep at night ,1
ok I'm sick and spent an hour sitting in the shower cause I was too sick to stand and held back the puke like a champ. BED now ,1
@cocomix04 ill tell ya the story later  not a good day and ill be workin for like three more hours...,1
@MissXu sorry! bed time came here (GMT+1)   http://is.gd/fNge,1
@fleurylis I don't either. Its depressing. I don't think I even want to know about the kids in suitcases. ,1
Bed. Class 8-12. Work 12-3. Gym 3-5 or 6. Then class 6-10. Another day that's gonna fly by. I miss my girlfriend ,1
really don't feel like getting up today... but got to study to for tomorrows practical exam... ,1
He's the reason for the teardrops on my guitar the only one who has enough of me to break my heart ,1
"Sad, sad, sad. I don't know why but I hate this feeling  I wanna sleep and I still can't!",1
@JonathanRKnight Awww I soo wish I was there to see you finally comfortable! Im sad that I missed it ,1
Falling asleep. Just heard about that Tracy girl's body being found. How sad  My heart breaks for that family.,1
@Viennah Yay! I'm happy for you with your job! But that also means less time for me and you... ,1
"Just checked my user timeline on my blackberry, it looks like the twanking is still happening  Are ppl still having probs w/ BGs and UIDs?",1
Oh man...was ironing @jeancjumbe's fave top to wear to a meeting. Burnt it ,1
is strangely sad about LiLo and SamRo breaking up. ,1
@tea oh! i'm so sorry  i didn't think about that before retweeting.,1
Broadband plan 'a massive broken promise' http://tinyurl.com/dcuc33 via www.diigo.com/~tautao Still waiting for broadband we are ,1
"@localtweeps Wow, tons of replies from you, may have to unfollow so I can see my friends' tweets, you're scrolling the feed a lot. ",1
our duck and chicken are taking wayyy too long to hatch ,1
"Put vacation photos online a few yrs ago. PC crashed, and now I forget the name of the site. ",1
I need a hug ,1
"@andywana Not sure what they are, only that they are 0! As much as I want to, I dont think can trade away company assets sorry andy! ",1
@oanhLove I hate when that happens... ,1
"I have a sad feeling that Dallas is not going to show up  I gotta say though, you'd think more shows would use music from the game. mmm",1
Ugh....92 degrees tomorrow ,1
Where did u move to?  I thought u were already in sd. ?? Hmmm. Random u found me. Glad to hear yer doing well.,1
"@BatManYNG I miss my ps3, it's out of commission  Wutcha playing? Have you copped 'Blood On The Sand'?",1
just leaving the parking lot of work! ,1
The Life is cool. But not for Me. ,1
"Sadly though, I've never gotten to experience the 0t coitus cigarette before, and now I never will. ",1
I had such a nice day. Too bad the rain comes in tomorrow at 5am ,1
@Starrbby too bad I won't be around I lost my job and can't even pay my phone bill lmao aw shucks ,1
Damm back to school tomorrow ,1
"Mo jobs, no money.  how in the hell is min wage here 4 f'n clams an hour?",1
@katortiz  Not forever... See you soon!,1
"@Lt_Algonquin agreed, I saw the failwhale allllll day today. ",1
@jdarter Oh! Haha... dude I dont really look at em unless someone says HEY I ADDED YOU. Sorry  I'm so terrible at that. I need a pop up!,1
@ninjen I'm sure you're right...    I need to start working out with you and the Nikster... Or Jared at least!,1
i really hate how people diss my bands!  Trace is clearly NOT ugly!,1
"Gym attire today was: Puma singlet, Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls.",1
Why won't you show my location?!   http://twitpic.com/2y2es,1
No picnic  my phone smells like citrus.,1
"@ashleyac My donkey is sensitive about such comments. Nevertheless, he'd (and me'd) be glad to see your mug asap. Charger is still awol. ",1
No new csi tonight.  FML,1
i think my arms are sore from tennis ,1
wonders why someone that u like so much can make you so unhappy in a split seccond . depressed . ,1
sleep soon... i just hate saying bye and see you tomorrow for the night. ,1
"@statravelAU just got ur newsletter, those fares really are unbelievable, shame I already booked and paid for mine ",1
missin' the boo ,1
@markhardy1974 Me too  #itm,1
Damn... I don't have any chalk! MY CHALKBOARD IS USELESS ,1
"had a blast at the Getty Villa, but hates that she's had a sore throat all day. It's just getting worse too ",1
@msdrama hey missed ya at the meeting  sup mama,1
"My tummy hurts.  I wonder if the hypnosis has anything to do with it? If so, it's working, I get it, STOP SMOKING!!!",1
why is it always the fat ones?! ,1
"@januarycrimson Sorry, babe!!  My fam annoys me too. Thankfully, they're asleep right now. Muahaha. *evil laugh*",1
@Hollywoodheat I should have paid more attention when we covered photoshop in my webpage design class in undergrad ,1
wednesday my b-day! don't know what 2 do!! ,1
Poor cameron (the hills) ,1
"pray for me please, the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache ",1
"@makeherfamous hmm  , do u really enjoy being with him ? if the problems are too constants u should think things more , find someone ulike",1
Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435,1
"so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL.....",1
"hey, I actually won one of my bracket pools! Too bad it wasn't the one for money ",1
"@stark YOU don't follow me, either  and i work for you!",1
A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good.,1
 Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji,1
"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... ",1
Behind on my classes for work ,1
watching &quot;House&quot; ,1
@kpreyes Remember my bum leg? Strikes back this time its serious ,1
"@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls ",1
Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014,1
would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?,1
@Henkuyinepu it's overrated ,1
@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times ,1
laying in bed with no voice.. ,1
I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy,1
@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.,1
"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. ",1
@salancaster  hope your ok.,1
@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love,1
@HibaNick yeah aw but i know i wudnt stand a chance ,1
ugh. cant sleep. its 1:30am. ,1
Hanging in Crooners. Wanna sing. Can't. Sucks. ,1
@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! ,1
Is pissed off that there's no ASBA's for a radio station. ,1
wednesday my b-day n don't know what 2 do!  ,1
I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. ,1
I am in pain. My back and sides hurt. Not to mention crying is made of fail. ,1
"Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick... ",1
@allyheman but.. but.. but.. I'm not a big fan on camilla belle ,1
"@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine ",1
This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done ,1
I'm so cold ,1
@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow ,1
@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff,1
Hoping the tummy rumbles go away soon ,1
"@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. ",1
almost bedtime ,1
I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart,1
Agh...snow!!! ,1
i miss kenny powers ,1
"@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget ",1
"...and, India missed out its 100th Test victory n 10th consecutive win without a loss. ",1
@JonathanRKnight I guess that's a no then. ,1
sadly is going to bed. ,1
@ozesteph1992 Shame to hear this Stephan ,1
@mrsaintnick hey! i'm leavin in the morning... ,1
"Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left ",1
laid around too much today... now my head hurts ,1
@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.,1
my nokia 1110 died..  ,1
My mom might have breast cancer won't find out anything for. Like a week I'm so worried! ,1
Going to sleep. Hoping tomorrow is a better day. ,1
@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too,1
@onemoreproject that is lame ,1
I don't understand... I really don't ,1
HEROES just isn't doing it for me this season... ,1
Living not downtown sure isn't much fun.  ,1
@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!,1
Man Work is Hard ,1
"getting sick  time for some hot tea, studying, and then sleeeep",1
Getting eyebrows waxed. More pain ,1
No phantasy star yesterday  going to work...,1
Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well ,1
Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too ,1
is alone downstairs...working ,1
I feel bad for doing it ,1
"@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him. ",1
@pinkserendipity yes sprint has 4g only in baltimore and chicago so far ,1
I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. ,1
Thanks for bursting my bubble ,1
Going to school soon... can't find anything to wear!! gosh it's so hard ,1
@marieclr I was serious  LOL,1
@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history,1
Crazy wind today = no birding  http://ff.im/1XTTi,1
currently at work.. ,1
Grrr.. my ipods acting weird too! Jai ho and thinking of you aren't playing the full songs.. ughh. ,1
@penndbad send me the DVD cos I have missed out on heaps  NOT happy about that!,1
i don't see the big deal with this website ,1
@machineplay I'm so sorry you're having to go through this. Again.  #therapyfail,1
@ColinDeMar Far too out of the way for rail.  any other tips?,1
I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.,1
"Today I realized I am too good at hiding things, even I can't find it ",1
"Staying at a friends house...house sitting, neighbors are SO loud-having a party ",1
@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!,1
Check out my mug  http://www.erika-obscura.blogspot.com,1
I feel like a complete idiot. I'm the only one who doesn't get how this shit works  help me ,1
Saw an ad on Craigslist for a casting call for a female host on G4. I was totally psyched! But realized it was a hoax ,1
Pepperoni rolls in L.A.?: I called Valentino's - they said that they had sausage rolls but no pepperoni rolls  http://tinyurl.com/cec5ka,1
"@soillodge yes, it will be. it's only Monday ",1
i want the new GG episode already ,1
I miss watching Rocko's Modern Life. ,1
RIP Sandra....its so sad    how can someone do something like that??,1
Keeping my fingers crossed for my buddy    He is not feeling well.,1
Wait should I eat?? Or be skinny for vegas!! I'm hungry! ,1
"@Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... ",1
"@benackerman BTW my iPhone is acting funny, dying quickly and freezing and BS.  I'm not admitting anything, just sayin ",1
Sitting here wondering why &quot;ED&quot; still has such a strong hold on me ,1
@bananaface IM SORRY I GOT YOU SICK.  lol. going to bed too. NIGHT!,1
"@carolrainbow no Internet at home, have to drive into Ox to use Internet because of builders! ",1
@Steve_Buscemi the weather in Canada is freezing ,1
twiggassssssss I been out of range all day  I'm back now and hopefully for good.,1
@danadearmond ,1
anyone who reads this pray for my Grandma. She's in pain ,1
"#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  ",1
